Date,Ticker,mom_1m,mom_3m,mom_6m,mom_12m,mom_12m_ex_1m,rel_3m_spy,rel_6m_spy,rel_12m_spy,vol_3m,vol_6m,drawdown_6m,drawdown_12m,pct_above_200dma,adj_close,fwd_excess,fwd_return
2009-02-28,NVDA,1.0077247143415942,,,,,,,,,,,,,0.18978476524353027,-0.0008864118946709798,0.25966140713428776
2009-02-28,GOOGL,0.6551666225385199,,,,,,,,,,,,,8.394779205322266,-0.026103173128059876,0.23444464590089886
2009-02-28,AAPL,0.5937994461618911,,,,,,,,,,,,,2.6759958267211914,0.2601108801444154,0.5206586991733742
2009-02-28,MSFT,0.266785626817982,,,,,,,,,,,,,11.873766899108887,0.04116575227035857,0.3017135712993173
2009-02-28,AMZN,1.4983551353302849,,,,,,,,,,,,,3.239500045776367,-0.05681272469777898,0.20373509433117976
2009-02-28,BRK-B,-0.4947469126834758,,,,,,,,,,,,,51.279998779296875,-0.10142145316198992,0.15912636586696882
2009-02-28,LLY,-0.8967418025057429,,,,,,,,,,,,,18.465900421142578,-0.06761452907755694,0.1929332899514018
2009-02-28,WMT,1.036202745837243,,,,,,,,,,,,,11.51746654510498,-0.2392174968339058,0.02133032219505293
2009-02-28,JPM,-0.1846384500943866,,,,,,,,,,,,,15.071742057800293,0.3572058611304605,0.6177536801594192
2009-02-28,V,1.9063907227512313,,,,,,,,,,,,,12.555135726928711,-0.06465307862078284,0.1958947404081759
2009-02-28,ORCL,0.041298681387766906,,,,,,,,,,,,,12.424845695495605,0.003346083481672757,0.2638939025106315
2009-02-28,XOM,-0.21277176392395197,,,,,,,,,,,,,36.53919219970703,-0.23309767793215164,0.0274501410968071
2009-02-28,MA,2.008494259663625,,,,,,,,,,,,,14.472550392150879,-0.14373658117685584,0.1168112378521029
2009-02-28,ASML,-0.02903146628491842,,,,,,,,,,,,,13.917182922363281,0.12910946300823878,0.3896572820371975
2009-02-28,JNJ,-0.36325442380615236,,,,,,,,,,,,,30.48078727722168,-0.14758695014146062,0.11296086888749812
2009-02-28,BAC,-2.6009138712629927,,,,,,,,,,,,,3.0487825870513916,1.6004542469696035,1.8610020659985622
2009-02-28,COST,0.20770086158000697,,,,,,,,,,,,,29.69087791442871,-0.11017244091903322,0.15037537810992552
2009-02-28,MU,-0.43111787576728866,,,,,,,,,,,,,3.1417441368103027,0.3108806006249496,0.5714284196539083
2009-02-28,NFLX,0.6908370920937273,,,,,,,,,,,,,0.5177140235900879,-0.17279861918553618,0.08774919984342255
2009-02-28,HD,0.4250849672228773,,,,,,,,,,,,,13.726791381835938,-0.13802878554848586,0.12251903348047288
2009-02-28,GE,-1.6040783163354748,,,,,,,,,,,,,28.92353630065918,0.32347152961990067,0.5840193486488594
2009-02-28,PG,-0.2817502218396402,,,,,,,,,,,,,29.346160888671875,-0.1729681353717778,0.08757968365718094
2009-02-28,AMD,0.6308673155240782,,,,,,,,,,,,,2.180000066757202,0.8220209070382731,1.0825687260672319
2009-02-28,CVX,-0.40474536516950704,,,,,,,,,,,,,31.103336334228516,-0.15175414343747118,0.10879367559148756
2009-02-28,UNH,-1.837751827521187,,,,,,,,,,,,,15.307123184204102,0.09512217680050195,0.3556699958294607
2009-02-28,WFC,-2.176634226249039,,,,,,,,,,,,,7.8983845710754395,0.8514288379764601,1.1119766570054188
2009-02-28,KO,0.310188694943287,,,,,,,,,,,,,12.066179275512695,-0.04438769770403983,0.2161601213249189
2009-02-28,MS,0.38924341416918373,,,,,,,,,,,,,13.656729698181152,0.29604664781869805,0.5565944668476568
2009-02-28,CSCO,0.4496688662764376,,,,,,,,,,,,,9.427535057067871,0.009184972081888843,0.2697327911108476
2009-02-28,CAT,-0.9861524893502757,,,,,,,,,,,,,15.94925308227539,0.1988928747187826,0.4594406937477413
2009-02-28,TM,0.6205654660284708,,,,,,,,,,,,,41.609004974365234,0.02297851974314513,0.28352633877210387
2009-02-28,SAP,-0.08079957111760422,,,,,,,,,,,,,24.393627166748047,0.11107073731578176,0.3716185563447405
2009-02-28,IBM,0.7468078847156702,,,,,,,,,,,,,49.63606262207031,-0.09967502329806965,0.16087279573088908
2009-02-28,GS,1.7671865701221796,,,,,,,,,,,,,68.27751159667969,0.33082019199316925,0.591368011022128
2009-02-28,MRK,-0.5779808220421028,,,,,,,,,,,,,12.7861328125,-0.10177500149287066,0.15877281753608807
2009-02-28,LRCX,0.40515709672757216,,,,,,,,,,,,,1.6626179218292236,0.07840945150495338,0.3389572705339121
2009-02-28,HSBC,-0.18254058016429242,,,,,,,,,,,,,14.302542686462402,0.08137519206176869,0.3419230110907274
2009-02-28,NVS,-0.0052207626301859385,,,,,,,,,,,,,17.925935745239258,-0.15654757558204846,0.10400024344691028
2009-02-28,AXP,-1.6148769059135297,,,,,,,,,,,,,9.32658863067627,0.8275595411931027,1.0881073602220614
2009-02-28,NVO,-0.05686229164915445,,,,,,,,,,,,,3.4561188220977783,-0.16125382694989532,0.09929399207906342
2009-02-28,PM,-0.1419848045612492,,,,,,,,,,,,,15.048781394958496,0.03161872487520334,0.2921665439041621
2009-02-28,RTX,-0.49293143336147593,,,,,,,,,,,,,17.27378273010254,0.03742333673571996,0.2979711557646787
2009-03-31,NVDA,0.5423070265886955,,,,,,,,,,,,,0.22599972784519196,-0.01781439929295292,0.14503007763448394
2009-03-31,GOOGL,-0.6854840336858896,,,,,,,,,,,,,8.644890785217285,0.04841233167063308,0.21125680859806995
2009-03-31,AAPL,0.4371059307491907,,,,,,,,,,,,,3.1497113704681396,0.1920833335301364,0.35492781045757327
2009-03-31,MSFT,0.13545378329151062,,,,,,,,,,,,,13.505951881408691,0.13933077113221448,0.30217524805965135
2009-03-31,AMZN,0.10531098258308468,,,,,,,,,,,,,3.671999931335449,-0.023683211688320993,0.13916126523911587
2009-03-31,BRK-B,-0.1513694675923384,,,,,,,,,,,,,56.400001525878906,-0.13589418256673613,0.026950294360700733
